ClientId,Period,PlanId,State,Lives
13104,202112,66296,VA,19888
13104,202112,66296,WA,9921
13104,202112,66296,WI,40522
13104,202112,66296,WV,960
13104,202112,66296,WY,456
13104,202112,66431,FL,50
13104,202112,66431,NV,0
13104,202112,66431,NY,9392
13104,202112,66432,AL,732
13104,202112,66432,AR,384
13104,202112,66432,AZ,90
13104,202112,66432,CA,1626
13104,202112,66432,CO,161
13104,202112,66432,CT,234
13104,202112,66432,DE,8
13104,202112,66432,FL,364
13104,202112,66432,GA,10508
13104,202112,66432,HI,30
13104,202112,66432,IA,25
13104,202112,66432,ID,7
13104,202112,66432,IL,220
13104,202112,66432,IN,53
13104,202112,66432,KS,29
13104,202112,66432,KY,110
13104,202112,66432,LA,64
13104,202112,66432,MA,209
13104,202112,66432,MD,410
13104,202112,66432,ME,4
13104,202112,66432,MI,140
13104,202112,66432,MN,60
13104,202112,66432,MO,15
13104,202112,66432,MS,3
13104,202112,66432,MT,8
13104,202112,66432,NC,2170
13104,202112,66432,ND,70
13104,202112,66432,NE,8
13104,202112,66432,NH,14
13104,202112,66432,NJ,477
13104,202112,66432,NM,22
13104,202112,66432,NV,36
13104,202112,66432,NY,726
13104,202112,66432,OH,339
13104,202112,66432,OK,633
13104,202112,66432,OR,28
13104,202112,66432,PA,353
13104,202112,66432,RI,3
13104,202112,66432,SC,1145
13104,202112,66432,TN,531
13104,202112,68834,AK,12
13104,202112,68834,AL,1222
13104,202112,68834,AR,131
13104,202112,68834,AZ,926
13104,202112,68834,CA,6594
13104,202112,68834,CO,983
13104,202112,68834,CT,1167
13104,202112,68834,DC,158
13104,202112,68834,DE,534
13104,202112,68834,FL,4053
13104,202112,68834,GA,1343
13104,202112,68834,HI,27
13104,202112,68834,IA,60
13104,202112,68834,ID,73
13104,202112,68834,IL,1460
13104,202112,68834,IN,3485
13104,202112,68834,KS,788
13104,202112,68834,KY,2109
13104,202112,68834,LA,612
13104,202112,68834,MA,578
13104,202112,68834,MD,1609
13104,202112,68834,ME,41
13104,202112,68834,MI,743
13104,202112,68834,MN,393
13104,202112,68834,MO,846
13104,202112,68834,MS,373
13104,202112,68834,MT,10
13104,202112,68834,NC,1761
13104,202112,68834,ND,9
13104,202112,68834,NE,85
13104,202112,68834,NH,497
13104,202112,68834,NJ,4006
13104,202112,68834,NM,51
13104,202112,68834,NV,780
13104,202112,68834,NY,2389
13104,202112,68834,OH,1965
13104,202112,68834,OK,625
13104,202112,68834,OR,128
13104,202112,68834,PA,2779
13104,202112,68834,PR,57
13104,202112,68834,RI,141
13104,202112,68834,SC,563
13104,202112,68834,SD,14
13104,202112,68834,TN,1158
13104,202112,68834,TX,3996
13104,202112,68834,UT,391
13104,202112,68834,VA,2510
13104,202112,68834,VT,2
13104,202112,68834,WA,3361
13104,202112,68834,WI,1927
13104,202112,68834,WV,418
13104,202112,68834,WY,41
13104,202112,69041,AZ,3726
13104,202112,69041,CA,2954
13104,202112,69041,CO,0
13104,202112,69041,FL,0
13104,202112,69041,GA,0
13104,202112,69041,IA,0
13104,202112,69041,IL,0
13104,202112,69041,IN,0
13104,202112,69041,KS,0
13104,202112,69041,MI,1408
13104,202112,69041,MN,0
13104,202112,69041,MS,0
13104,202112,69041,NC,0
13104,202112,69041,NE,0
13104,202112,69041,NM,0
13104,202112,69041,NV,0
13104,202112,69041,OH,0
13104,202112,69041,OK,0
13104,202112,69041,OR,0
13104,202112,69041,PA,0
13104,202112,69041,SC,0
13104,202112,69041,TN,0
13104,202112,69041,TX,6041
13104,202112,69041,UT,0
13104,202112,69041,VA,0
13104,202112,69041,WA,0
13104,202112,69109,AL,27
13104,202112,69109,AR,21
13104,202112,69109,AZ,21
13104,202112,69109,CA,352
13104,202112,69109,CO,131
13104,202112,69109,CT,35
13104,202112,69109,DE,14
13104,202112,69109,FL,189
13104,202112,69109,GA,174
13104,202112,69109,IA,10
13104,202112,69109,ID,5
13104,202112,69109,IL,90
13104,202112,69109,IN,320
13104,202112,69109,KS,22
13104,202112,69109,KY,18
13104,202112,69109,LA,23
13104,202112,69109,MA,836
13104,202112,69109,MD,75
13104,202112,69109,ME,11
13104,202112,69109,MI,638
13104,202112,69109,MN,24
13104,202112,69109,MO,67
13104,202112,69109,MS,14
13104,202112,69109,NC,71
13104,202112,69109,NH,7
13104,202112,69109,NJ,127
13104,202112,69109,NV,44
13104,202112,69109,NY,219
13104,202112,69109,OH,147
13104,202112,69109,OK,13
13104,202112,69109,OR,26
13104,202112,69109,PA,78
13104,202112,69109,RI,6
13104,202112,69109,SC,67
13104,202112,69109,SD,6
13104,202112,69109,TN,91
13104,202112,69109,TX,254
13104,202112,69109,UT,19
13104,202112,69109,VA,80
13104,202112,69109,VT,7
13104,202112,69109,WA,34
13104,202112,69109,WI,47
13104,202112,69109,WV,18
13104,202112,69127,IL,22795
13104,202112,69166,AK,11
13104,202112,69166,AL,3308
13104,202112,69166,AR,3041
13104,202112,69166,AZ,20492
13104,202112,69166,CA,34252
13104,202112,69166,CO,8745
13104,202112,69166,CT,4371
13104,202112,69166,DC,3389
13104,202112,69166,DE,2089
13104,202112,69166,FL,36383
13104,202112,69166,GA,10524
13104,202112,69166,HI,303
13104,202112,69166,IA,6159
13104,202112,69166,ID,801
13104,202112,69166,IL,3648
13104,202112,69166,IN,4848
13104,202112,69166,KS,3735
13104,202112,69166,KY,2133
13104,202112,69166,LA,11604
13104,202112,69166,MA,4910
13104,202112,69166,MD,8405
13104,202112,69166,ME,759
13104,202112,69166,MI,9596
13104,202112,69166,MO,11524
13104,202112,69166,MS,8312
13104,202112,69166,MT,38
13104,202112,69166,NC,17324
13104,202112,69166,ND,64
13104,202112,69166,NE,4231
13104,202112,69166,NH,482
13104,202112,69166,NJ,19111
13104,202112,69166,NM,3939
13104,202112,69166,NV,15212
13104,202112,69166,NY,33971
13104,202112,69166,OH,13629
13104,202112,69166,OK,3155
13104,202112,69166,OR,2139
13104,202112,69166,PA,9380
13104,202112,69166,RI,2225
13104,202112,69166,SC,3994
13104,202112,69166,SD,36
13104,202112,69166,TN,15661
13104,202112,69166,TX,72274
13104,202112,69166,UT,2838
13104,202112,69166,VA,5987
13104,202112,69166,WA,2987
13104,202112,69166,WI,12198
13104,202112,69166,WV,289
13104,202112,69166,WY,136
13104,202112,69216,TX,977
13104,202112,69234,AR,6510
13104,202112,69234,GA,30264
13104,202112,69234,MO,4976
13104,202112,69234,NC,0
13104,202112,69234,SC,19400
13104,202112,69234,TX,26559
13104,202112,69284,FL,722
13104,202112,69284,GA,79
13104,202112,69284,IL,74
13104,202112,69284,MI,61
13104,202112,69284,TX,118
13104,202112,69302,AR,5682
13104,202112,69391,CT,2053
13104,202112,69441,AL,0
13104,202112,69459,CT,2192
13104,202112,69527,ID,423
13104,202112,69527,NV,0
13104,202112,69527,UT,455
13104,202112,69566,FL,8905
13104,202112,69577,AZ,55730
13104,202112,69595,OK,8277
13104,202112,69616,AK,43
13104,202112,69616,AL,293
13104,202112,69616,AR,183
13104,202112,69616,AZ,421
13104,202112,69616,CA,2419
13104,202112,69616,CO,346
13104,202112,69616,CT,219
13104,202112,69616,DC,44
13104,202112,69616,DE,61
13104,202112,69616,FL,1240
13104,202112,69616,GA,601
13104,202112,4793,IL,3000
13104,202112,4811,OH,1
13104,202112,4879,CA,1
13104,202112,5112,AK,0
13104,202112,5112,AL,0
13104,202112,5112,AR,0
13104,202112,5112,AZ,0
13104,202112,5112,CA,0
13104,202112,5112,CO,0
13104,202112,5112,CT,0
13104,202112,5112,DC,0
13104,202112,5112,DE,0
13104,202112,5112,FL,0
13104,202112,5112,GA,0
13104,202112,5112,GU,0
13104,202112,5112,HI,0
13104,202112,5112,IA,0
13104,202112,5112,ID,0
13104,202112,5112,IL,0
13104,202112,5112,IN,0
13104,202112,5112,KS,0
13104,202112,5112,KY,0
13104,202112,5112,LA,0
13104,202112,5112,MA,0
13104,202112,5112,MD,0
13104,202112,5112,ME,0
13104,202112,5112,MI,0
13104,202112,5112,MN,0
13104,202112,5112,MO,0
13104,202112,5112,MS,0
13104,202112,5112,MT,0
13104,202112,5112,NC,0
13104,202112,5112,ND,0
13104,202112,5112,NE,0
13104,202112,5112,NH,0
13104,202112,5112,NJ,0
13104,202112,5112,NM,0
13104,202112,5112,NV,0
13104,202112,5112,NY,0
13104,202112,5112,OH,0
13104,202112,5112,OK,0
13104,202112,5112,OR,0
13104,202112,5112,PA,0
13104,202112,5112,PR,0
13104,202112,5112,RI,0
13104,202112,5112,SC,0
13104,202112,5112,SD,0
13104,202112,5112,TN,0
13104,202112,5112,TX,0
13104,202112,5112,UT,0
13104,202112,5112,VA,0
13104,202112,5112,VT,0
13104,202112,5112,WA,0
13104,202112,5112,WI,0
13104,202112,5112,WV,0
13104,202112,5112,WY,0
13104,202112,5180,AL,179
13104,202112,5180,AR,23
13104,202112,5180,AZ,72
13104,202112,5180,CA,2008
13104,202112,5180,CO,347
13104,202112,5180,CT,726
13104,202112,5180,DE,18
13104,202112,5180,FL,1065
13104,202112,5180,GA,886
13104,202112,5180,HI,3
13104,202112,5180,IA,1501
13104,202112,5180,IL,328
13104,202112,5180,IN,206
13104,202112,5180,KS,588
13104,202112,5180,KY,67
13104,202112,5180,LA,85
13104,202112,5180,MA,19123
13104,202112,5180,MD,449
13104,202112,5180,ME,25
13104,202112,5180,MI,649
13104,202112,5180,MN,5262
13104,202112,5180,MO,641
13104,202112,5180,MS,3
13104,202112,5180,MT,11
13104,202112,5180,NC,336
13104,202112,5180,ND,2
13104,202112,5180,NE,64
13104,202112,5180,NH,24
13104,202112,5180,NJ,1056
13104,202112,5180,NM,5
13104,202112,5180,NV,3
13104,202112,5180,NY,2013
13104,202112,5180,OH,285
13104,202112,5180,OK,39
13104,202112,5180,OR,114
13104,202112,5180,PA,1417
13104,202112,5180,SC,62
13104,202112,5180,SD,3
13104,202112,5180,TN,2578
13104,202112,5180,TX,1408
13104,202112,5180,UT,235
13104,202112,5180,VA,661
13104,202112,5180,VT,5
13104,202112,5180,WA,307
13104,202112,5180,WI,1992
13104,202112,5180,WV,72
13104,202112,5211,CA,86000
13104,202112,5279,AK,22
13104,202112,5279,AL,271
13104,202112,5279,AR,52
13104,202112,5279,AZ,388
13104,202112,5279,CA,1870
13104,202112,5279,CO,293
13104,202112,5279,CT,370
13104,202112,5279,DE,44
13104,202112,5279,FL,956
13104,202112,5279,GA,240
13104,202112,5279,IA,213
13104,202112,5279,ID,150
13104,202112,5279,IL,635
13104,202112,5279,IN,477
13104,202112,5279,KS,157
13104,202112,5279,KY,89
13104,202112,5279,LA,95
13104,202112,5279,MA,500
13104,202112,5279,MD,379
13104,202112,5279,ME,115
13104,202112,5279,MI,892
13104,202112,5279,MN,387
13104,202112,5279,MO,242
13104,202112,5279,MS,54
13104,202112,5279,MT,114
13104,202112,5279,NC,187
13104,202112,5279,ND,55
13104,202112,5279,NE,54
13104,202112,5279,NH,146
13104,202112,5279,NJ,226
13104,202112,5279,NM,94
13104,202112,5279,NV,72
13104,202112,5279,NY,822
13104,202112,5279,OH,2347
13104,202112,5279,OK,66
13104,202112,5279,OR,368
13104,202112,5279,PA,676
13104,202112,5279,RI,30
13104,202112,5279,SC,63
13104,202112,5279,SD,17
13104,202112,5279,TN,226
13104,202112,5279,TX,706
13104,202112,5279,UT,154
13104,202112,5279,VA,323
13104,202112,5279,VT,61
13104,202112,5279,WA,465
13104,202112,5279,WI,340
13104,202112,5279,WV,57
13104,202112,5279,WY,8
13104,202112,5329,KS,125
13104,202112,5679,OR,21864
13104,202112,5747,IL,1
13104,202112,5865,AK,3
13104,202112,5865,AL,654
13104,202112,5865,AR,608
13104,202112,5865,AZ,65
13104,202112,5865,CA,2418
13104,202112,5865,CO,97
13104,202112,5865,CT,1105
13104,202112,5865,DC,38
13104,202112,5865,DE,261
13104,202112,5865,FL,215
13104,202112,5865,GA,315
13104,202112,5865,HI,25
13104,202112,5865,IA,1187
13104,202112,5865,IL,918
13104,202112,5865,IN,2221
13104,202112,5865,KS,6
13104,202112,5865,KY,684
13104,202112,5865,LA,1
13104,202112,5865,MA,4049
13104,202112,5865,MD,1139
13104,202112,5865,MI,210
13104,202112,5865,MN,32270
13104,202112,5865,MO,668
13104,202112,5865,MS,1
13104,202112,5865,NC,1729
13104,202112,5865,NE,382
13104,202112,5865,NH,116
13104,202112,5865,NJ,833
13104,202112,5865,NY,472
13104,202112,5865,OH,784
13104,202112,5865,OK,423
13104,202112,5865,PA,316
13104,202112,5865,PR,142
13104,202112,5865,SC,762
13104,202112,5865,SD,1311
13104,202112,5865,TN,742
13104,202112,5865,TX,6149
13104,202112,5865,UT,508
13104,202112,5865,VA,1
13104,202112,5865,WA,71
13104,202112,5865,WI,1549
13104,202112,5865,WV,27
13104,202112,5933,NE,537
13104,202112,5998,NH,980
13104,202112,6116,IL,57694
13104,202112,6197,CT,40607
13104,202112,6215,NJ,1
13104,202112,6215,PA,0
13104,202112,6398,AK,3
13104,202112,62217,MI,0
13104,202112,62235,NH,41255
13104,202112,62285,MI,0
13104,202112,62303,NJ,0
13104,202112,62353,WV,0
13104,202112,62371,NY,5123
13104,202112,62418,TX,13347
13104,202112,62421,TX,8851
13104,202112,62468,MI,19098
13104,202112,62554,WI,40503
13104,202112,62685,NY,20373
13104,202112,62703,TX,4300
13104,202112,62821,CA,6757
13104,202112,62936,FL,808
13104,202112,63072,UT,22101
13104,202112,63103,KS,140738
13104,202112,63153,FL,156743
13104,202112,63221,NH,18600
13104,202112,63289,FL,323381
13104,202112,63354,NY,2708
13104,202112,63357,PR,6938
13104,202112,63422,NY,85617
13104,202112,63540,AK,807
13104,202112,63540,AL,5468
13104,202112,63540,AR,3445
13104,202112,63540,AZ,7891
13104,202112,63540,CA,45255
13104,202112,63540,CO,6454
13104,202112,63540,CT,4108
13104,202112,63540,DC,838
13104,202112,63540,DE,1134
13104,202112,63540,FL,23179
13104,202112,63540,GA,11428
13104,202112,63540,GU,0
13104,202112,63540,HI,1682
13104,202112,63540,IA,3712
13104,202112,63540,ID,1879
13104,202112,63540,IL,14896
13104,202112,63540,IN,7691
13104,202112,63540,KS,3268
13104,202112,63540,KY,5204
13104,202112,63540,LA,5274
13104,202112,63540,MA,8262
13104,202112,63540,MD,7136
13104,202112,63540,ME,1534
13104,202112,63540,MI,11665
13104,202112,63540,MN,6604
13104,202112,63540,MO,6884
13104,202112,63540,MS,3190
13104,202112,63540,MT,1200
13104,202112,63540,NC,11372
13104,202112,63540,ND,875
13104,202112,63540,NE,2379
13104,202112,63540,NH,1557
13104,202112,63540,NJ,10365
13104,202112,63540,NM,2366
13104,202112,63540,NV,3392
13104,202112,63540,NY,23257
13104,202112,63540,OH,13694
13104,202112,63540,OK,4255
13104,202112,63540,OR,4866
13104,202112,63540,PA,14999
13104,202112,63540,PR,3770
13104,202112,63540,RI,1242
13104,202112,63540,SC,5547
13104,202112,63540,SD,995
13104,202112,63540,TN,7615
13104,202112,63540,TX,29565
13104,202112,63540,UT,3552
13104,202112,63540,VA,9746
13104,202112,63540,VT,740
13104,202112,63540,WA,8595
13104,202112,63540,WI,6760
13104,202112,63540,WV,2108
13104,202112,63540,WY,635
13104,202112,63689,AK,0
13104,202112,63689,AL,163
13104,202112,63689,AR,120
13104,202112,63689,AZ,1135
13104,202112,63689,CA,12876
13104,202112,63689,CO,3132
13104,202112,63689,CT,1393
13104,202112,63689,DC,528
13104,202112,63689,DE,63
13104,202112,63689,FL,2986
13104,202112,63689,GA,1897
13104,202112,63689,HI,414
13104,202112,63689,IA,17
13104,202112,63689,ID,5
13104,202112,63689,IL,3283
13104,202112,63689,IN,585
13104,202112,63689,KS,147
13104,202112,63689,KY,392
13104,202112,63689,LA,363
13104,202112,63689,MA,4184
13104,202112,63689,MD,1765
13104,202112,63689,ME,109
13104,202112,63689,MI,1043
13104,202112,63689,MN,804
13104,202112,63689,MO,324
13104,202112,63689,MS,117
13104,202112,63689,MT,0
13104,202112,63689,NC,1974
13104,202112,63689,ND,342
13104,202112,63689,NE,287
13104,202112,63689,NH,149
13104,202112,63689,NJ,2077
13104,202112,63689,NM,345
13104,202112,63689,NV,2583
13104,202112,63689,NY,1840
13104,202112,63689,OH,693
13104,202112,63689,OK,341
13104,202112,63689,OR,1419
13104,202112,63689,PA,1686
13104,202112,63689,PR,112
13104,202112,63689,RI,405
13104,202112,63689,SC,777
13104,202112,63689,SD,0
13104,202112,63689,TN,743
13104,202112,63689,TX,339787
13104,202112,63689,UT,316
13104,202112,63689,VA,1632
13104,202112,63689,VT,0
13104,202112,63689,WA,4209
13104,202112,63689,WI,438
13104,202112,63689,WV,0
13104,202112,63689,WY,0
13104,202112,63707,AR,30690
13104,202112,63757,MI,3434
13104,202112,63872,VA,25925
13104,202112,63890,NJ,3200
13104,202112,63940,AL,736
13104,202112,63940,AR,167
13104,202112,63940,AZ,622
13104,202112,63940,CA,4363
13104,202112,63940,CO,902
13104,202112,63940,CT,622
13104,202112,63940,DC,38
13104,202112,63940,DE,200
13104,202112,63940,FL,2190
13104,202112,63940,GA,1237
13104,202112,63940,IA,326
13104,202112,63940,ID,253
13104,202112,63940,IL,1594
13104,202112,63940,IN,1116
13104,202112,63940,KS,585
13104,202112,63940,KY,668
13104,202112,63940,LA,430
13104,202112,63940,MA,1099
13104,202112,63940,MD,811
13104,202112,63940,ME,221
13104,202112,63940,MI,1523
13104,202112,63940,MN,611
13104,202112,63940,MO,895
13104,202112,63940,MS,365
13104,202112,63940,NC,1875
13104,202112,63940,ND,58
13104,202112,63940,NE,229
13104,202112,63940,NH,307
13104,202112,63940,NJ,1164
13104,202112,63940,NM,193
13104,202112,63940,NV,146
13104,202112,63940,NY,2245
13104,202112,63940,OH,2559
13104,202112,63940,OK,456
13104,202112,63940,OR,525
13104,202112,63940,PA,144
13104,202112,63940,RI,111
13104,202112,63940,SC,741
13104,202112,63940,SD,58
13104,202112,63940,TN,964
13104,202112,63940,TX,2329
13104,202112,63940,UT,280
13104,202112,63940,VA,1773
13104,202112,63940,VT,102
13104,202112,63940,WA,507
13104,202112,63940,WI,760
13104,202112,63940,WV,341
13104,202112,63940,WY,58
13104,202112,63958,MI,652
13104,202112,64008,SC,0
13104,202112,64039,AK,9
13104,202112,64039,AL,338
13104,202112,64039,AR,143
13104,202112,64039,AZ,196
13104,202112,64039,CA,1349
13104,202112,64039,CO,284
13104,202112,64039,CT,231
13104,202112,64039,DE,107
13104,202112,64039,FL,904
13104,202112,64039,GA,594
13104,202112,64039,HI,60
13104,202112,64039,IA,226
13104,202112,64039,ID,91
13104,202112,64039,IL,618
13104,202112,64039,IN,433
13104,202112,64039,KS,505
13104,202112,64039,KY,245
13104,202112,64039,LA,226
13104,202112,64039,MA,626
13104,202112,64039,MD,288
13104,202112,64039,ME,59
13104,202112,64039,MI,546
13104,202112,64039,MN,358
13104,202112,68747,AK,8
13104,202112,68747,AL,366
13104,202112,68747,AR,89
13104,202112,68747,AZ,328
13104,202112,68747,CA,2961
13104,202112,68747,CO,176
13104,202112,68747,CT,283
13104,202112,68747,DC,70
13104,202112,68747,DE,105
13104,202112,68747,FL,2365
13104,202112,68747,GA,884
13104,202112,68747,HI,163
13104,202112,68747,IA,229
13104,202112,68747,ID,72
13104,202112,68747,IL,1302
13104,202112,68747,IN,750
13104,202112,68747,KS,713
13104,202112,68747,KY,177
13104,202112,68747,LA,546
13104,202112,68747,MA,570
13104,202112,68747,MD,749
13104,202112,68747,ME,16
13104,202112,68747,MI,978
13104,202112,68747,MN,376
13104,202112,68747,MO,544
13104,202112,68747,MS,165
13104,202112,68747,MT,55
13104,202112,68747,NC,790
13104,202112,68747,ND,57
13104,202112,68747,NE,55
13104,202112,68747,NH,95
13104,202112,68747,NJ,1275
13104,202112,68747,NM,180
13104,202112,68747,NV,215
13104,202112,68747,NY,19
13104,202112,68747,OH,924
13104,202112,68747,OK,198
13104,202112,68747,OR,162
13104,202112,68747,PA,1456
13104,202112,68747,PR,306
13104,202112,68747,RI,90
13104,202112,68747,SC,431
13104,202112,68747,SD,60
13104,202112,68747,TN,391
13104,202112,68747,TX,2269
13104,202112,68747,UT,100
13104,202112,68747,VA,803
13104,202112,68747,VI,27
13104,202112,68747,VT,17
13104,202112,68747,WA,392
13104,202112,68747,WI,1401
13104,202112,68747,WV,138
13104,202112,68747,WY,16
